,frame_id,object_id,x_coordinate,y_coordinate,width,height,confidence,x_init,y_init,z_init,video_id
2683,291,-1,1102,354,175.68,398.65,34.91,-1,-1,-1,0
2684,291,-1,1668,371,159.84,362.7,34.171,-1,-1,-1,0
2685,291,-1,1584,438,113.37,257.27,28.084,-1,-1,-1,0
2686,291,-1,1851,513,26.0,59.0,13.338,-1,-1,-1,0
2687,291,-1,1397,420,159.84,362.7,4.7457,-1,-1,-1,0
2688,292,-1,1273,354,189.32,429.61,92.213,-1,-1,-1,0
2689,292,-1,1075,381,175.68,398.65,90.924,-1,-1,-1,0
2690,292,-1,1192,363,146.62,332.71,51.463,-1,-1,-1,0
2691,292,-1,1535,400,123.42,280.06,43.145,-1,-1,-1,0
2692,292,-1,1630,559,56.686,128.63,34.657,-1,-1,-1,0
2693,292,-1,1668,371,159.84,362.7,32.491,-1,-1,-1,0
2694,292,-1,1851,513,26.0,59.0,14.372,-1,-1,-1,0
2695,292,-1,1811,513,26.0,59.0,9.5286,-1,-1,-1,0
2696,292,-1,1331,325,189.32,429.61,8.0656,-1,-1,-1,0
2697,293,-1,1272,353,207.45,470.74,109.17,-1,-1,-1,0
2698,293,-1,1075,381,175.68,398.65,85.495,-1,-1,-1,0
2699,293,-1,1192,363,146.62,332.71,67.658,-1,-1,-1,0
2700,293,-1,1535,400,123.42,280.06,61.002,-1,-1,-1,0
2701,293,-1,1643,371,159.84,362.7,41.161,-1,-1,-1,0
2702,293,-1,1336,322,207.45,470.74,23.62,-1,-1,-1,0
2703,293,-1,1599,447,103.17,234.13,22.481,-1,-1,-1,0
2704,293,-1,1851,513,26.0,59.0,3.3046,-1,-1,-1,0
2705,294,-1,1302,354,189.32,429.61,97.422,-1,-1,-1,0
2706,294,-1,1077,396,159.84,362.7,79.073,-1,-1,-1,0
2707,294,-1,1192,363,146.62,332.71,66.243,-1,-1,-1,0
2708,294,-1,1643,371,159.84,362.7,45.685,-1,-1,-1,0
2709,294,-1,1530,385,146.62,332.71,41.804,-1,-1,-1,0
2710,294,-1,1244,383,189.32,429.61,26.529,-1,-1,-1,0
2711,294,-1,1801,513,40.123,91.049,20.118,-1,-1,-1,0
2712,294,-1,1126,371,159.84,362.7,19.473,-1,-1,-1,0
2713,294,-1,1397,420,159.84,362.7,14.426,-1,-1,-1,0
2714,295,-1,1331,354,189.32,429.61,99.31,-1,-1,-1,0
2715,295,-1,1192,363,146.62,332.71,86.8,-1,-1,-1,0
2716,295,-1,1075,354,175.68,398.65,74.471,-1,-1,-1,0
2717,295,-1,1549,420,113.37,257.27,46.966,-1,-1,-1,0
2718,295,-1,1638,569,52.0,118.0,44.401,-1,-1,-1,0
2719,295,-1,1273,383,189.32,429.61,43.374,-1,-1,-1,0
2720,295,-1,1668,371,159.84,362.7,31.982,-1,-1,-1,0
2721,295,-1,1806,515,36.723,83.333,21.791,-1,-1,-1,0
2722,295,-1,1474,443,79.918,181.35,10.501,-1,-1,-1,0
2723,296,-1,1331,354,189.32,429.61,89.555,-1,-1,-1,0
2724,296,-1,1102,396,159.84,362.7,79.553,-1,-1,-1,0
2725,296,-1,1214,363,146.62,332.71,68.346,-1,-1,-1,0
2726,296,-1,1643,371,159.84,362.7,40.437,-1,-1,-1,0
2727,296,-1,1535,400,123.42,280.06,40.34,-1,-1,-1,0
2728,296,-1,1584,438,113.37,257.27,26.319,-1,-1,-1,0
2729,296,-1,1052,371,159.84,362.7,24.019,-1,-1,-1,0
2730,296,-1,1806,515,36.723,83.333,15.011,-1,-1,-1,0
2731,296,-1,1202,526,103.17,234.13,6.7828,-1,-1,-1,0
2732,296,-1,1273,383,189.32,429.61,3.6442,-1,-1,-1,0
2733,297,-1,1331,354,189.32,429.61,103.01,-1,-1,-1,0
2734,297,-1,1214,363,146.62,332.71,66.767,-1,-1,-1,0
2735,297,-1,1102,396,159.84,362.7,60.173,-1,-1,-1,0
2736,297,-1,1638,569,52.0,118.0,43.598,-1,-1,-1,0
2737,297,-1,1695,542,79.918,181.35,34.941,-1,-1,-1,0
2738,297,-1,1767,549,26.0,59.0,29.095,-1,-1,-1,0
2739,297,-1,1806,515,36.723,83.333,27.157,-1,-1,-1,0
2740,297,-1,1845,510,36.723,83.333,14.96,-1,-1,-1,0
2741,297,-1,1585,552,67.474,153.11,14.222,-1,-1,-1,0
2742,297,-1,1470,434,87.838,199.32,10.069,-1,-1,-1,0
2743,298,-1,1331,354,189.32,429.61,100.1,-1,-1,-1,0
2744,298,-1,1214,363,146.62,332.71,76.918,-1,-1,-1,0
2745,298,-1,1102,371,159.84,362.7,63.279,-1,-1,-1,0
2746,298,-1,1695,542,79.918,181.35,46.784,-1,-1,-1,0
2747,298,-1,1646,569,52.0,118.0,44.535,-1,-1,-1,0
2748,298,-1,1554,400,123.42,280.06,42.757,-1,-1,-1,0
2749,298,-1,1253,680,28.302,64.224,39.613,-1,-1,-1,0
2750,298,-1,1806,515,36.723,83.333,34.228,-1,-1,-1,0
2751,298,-1,1767,549,26.0,59.0,27.001,-1,-1,-1,0
2752,298,-1,1845,510,36.723,83.333,4.5449,-1,-1,-1,0
2753,299,-1,1331,354,189.32,429.61,86.437,-1,-1,-1,0
2754,299,-1,1214,363,146.62,332.71,66.27,-1,-1,-1,0
2755,299,-1,1708,542,79.918,181.35,57.551,-1,-1,-1,0
2756,299,-1,1102,371,159.84,362.7,54.478,-1,-1,-1,0
2757,299,-1,1560,397,135.42,307.29,41.769,-1,-1,-1,0
2758,299,-1,1257,676,28.302,64.224,30.685,-1,-1,-1,0
2759,299,-1,1801,513,40.123,91.049,28.037,-1,-1,-1,0
2760,300,-1,1331,354,189.32,429.61,86.727,-1,-1,-1,0
2761,300,-1,1102,396,159.84,362.7,60.872,-1,-1,-1,0
2762,300,-1,1708,542,79.918,181.35,59.161,-1,-1,-1,0
2763,300,-1,1210,354,175.68,398.65,46.744,-1,-1,-1,0
2764,300,-1,1554,400,123.42,280.06,42.42,-1,-1,-1,0
2765,300,-1,1646,569,52.0,118.0,36.733,-1,-1,-1,0
2766,300,-1,1806,515,36.723,83.333,29.428,-1,-1,-1,0
2767,300,-1,1389,383,189.32,429.61,19.561,-1,-1,-1,0
2768,300,-1,1151,371,159.84,362.7,8.696,-1,-1,-1,0
2769,300,-1,662,510,103.17,234.13,2.1372,-1,-1,-1,0
2770,301,-1,1360,354,189.32,429.61,82.635,-1,-1,-1,0
2771,301,-1,1708,542,79.918,181.35,56.64,-1,-1,-1,0
2772,301,-1,1126,396,159.84,362.7,49.785,-1,-1,-1,0
2773,301,-1,1237,363,146.62,332.71,48.6,-1,-1,-1,0
2774,301,-1,1567,403,113.37,257.27,38.446,-1,-1,-1,0
2775,301,-1,1638,569,52.0,118.0,36.205,-1,-1,-1,0
2776,301,-1,1800,521,36.723,83.333,30.34,-1,-1,-1,0
2777,301,-1,1275,667,28.302,64.224,14.884,-1,-1,-1,0
2778,301,-1,662,510,103.17,234.13,14.457,-1,-1,-1,0
2779,301,-1,1811,515,36.723,83.333,8.9511,-1,-1,-1,0
2780,301,-1,1691,595,30.903,70.127,6.1589,-1,-1,-1,0
2781,301,-1,1851,513,26.0,59.0,5.8219,-1,-1,-1,0
2782,301,-1,1762,514,28.302,64.224,4.2229,-1,-1,-1,0
2783,302,-1,1360,354,189.32,429.61,68.301,-1,-1,-1,0
2784,302,-1,1708,542,79.918,181.35,55.039,-1,-1,-1,0
2785,302,-1,1126,396,159.84,362.7,52.011,-1,-1,-1,0
2786,302,-1,1237,363,146.62,332.71,49.886,-1,-1,-1,0
2787,302,-1,1596,552,67.474,153.11,31.679,-1,-1,-1,0
2788,302,-1,1806,515,36.723,83.333,26.309,-1,-1,-1,0
2789,302,-1,1639,567,56.686,128.63,17.077,-1,-1,-1,0
2790,302,-1,678,510,103.17,234.13,16.085,-1,-1,-1,0
2791,302,-1,1288,662,28.302,64.224,13.605,-1,-1,-1,0
2792,302,-1,1851,513,26.0,59.0,10.31,-1,-1,-1,0
2793,302,-1,1775,514,28.302,64.224,8.1649,-1,-1,-1,0
2794,303,-1,1126,396,159.84,362.7,67.7,-1,-1,-1,0
2795,303,-1,1360,354,189.32,429.61,60.051,-1,-1,-1,0
2796,303,-1,1237,363,146.62,332.71,56.388,-1,-1,-1,0
2797,303,-1,1708,542,79.918,181.35,43.017,-1,-1,-1,0
2798,303,-1,1573,400,123.42,280.06,42.997,-1,-1,-1,0
2799,303,-1,1299,669,26.0,59.0,25.688,-1,-1,-1,0
2800,303,-1,1801,513,40.123,91.049,22.404,-1,-1,-1,0
2801,303,-1,678,510,103.17,234.13,12.172,-1,-1,-1,0
2802,303,-1,1697,597,28.302,64.224,5.4163,-1,-1,-1,0
2803,304,-1,1126,396,159.84,362.7,85.394,-1,-1,-1,0
2804,304,-1,1372,354,175.68,398.65,68.811,-1,-1,-1,0
2805,304,-1,1237,363,146.62,332.71,56.478,-1,-1,-1,0
2806,304,-1,1573,400,123.42,280.06,49.435,-1,-1,-1,0
2807,304,-1,1708,542,79.918,181.35,38.124,-1,-1,-1,0
2808,304,-1,1801,513,40.123,91.049,22.81,-1,-1,-1,0
2809,304,-1,1212,476,123.42,280.06,19.502,-1,-1,-1,0
2810,305,-1,1126,396,159.84,362.7,77.276,-1,-1,-1,0
2811,305,-1,1389,354,189.32,429.61,76.638,-1,-1,-1,0
2812,305,-1,1259,363,146.62,332.71,68.172,-1,-1,-1,0
2813,305,-1,1708,542,79.918,181.35,50.768,-1,-1,-1,0
2814,305,-1,1573,400,123.42,280.06,41.193,-1,-1,-1,0
2815,305,-1,1175,371,159.84,362.7,24.26,-1,-1,-1,0
2816,305,-1,1801,513,40.123,91.049,16.865,-1,-1,-1,0
2817,305,-1,1758,521,52.0,118.0,4.0813,-1,-1,-1,0
2818,305,-1,1851,513,26.0,59.0,2.9931,-1,-1,-1,0
2819,306,-1,1389,354,189.32,429.61,80.583,-1,-1,-1,0
2820,306,-1,1259,363,146.62,332.71,75.166,-1,-1,-1,0
2821,306,-1,1151,396,159.84,362.7,74.017,-1,-1,-1,0
2822,306,-1,1708,542,79.918,181.35,48.166,-1,-1,-1,0
2823,306,-1,1573,400,123.42,280.06,39.279,-1,-1,-1,0
2824,306,-1,1804,504,43.624,98.993,15.741,-1,-1,-1,0
2825,306,-1,1102,371,159.84,362.7,15.143,-1,-1,-1,0
2826,306,-1,1758,521,52.0,118.0,6.3866,-1,-1,-1,0
2827,306,-1,1851,513,26.0,59.0,2.9066,-1,-1,-1,0
2828,307,-1,1151,396,159.84,362.7,83.879,-1,-1,-1,0
2829,307,-1,1389,354,189.32,429.61,76.238,-1,-1,-1,0
2830,307,-1,1259,363,146.62,332.71,70.115,-1,-1,-1,0
2831,307,-1,1708,542,79.918,181.35,48.048,-1,-1,-1,0
2832,307,-1,1597,505,79.918,181.35,30.343,-1,-1,-1,0
2833,307,-1,1819,517,26.0,59.0,23.26,-1,-1,-1,0
2834,307,-1,1102,371,159.84,362.7,13.875,-1,-1,-1,0
2835,307,-1,1800,521,36.723,83.333,13.085,-1,-1,-1,0
2836,307,-1,963,536,73.864,167.61,9.4209,-1,-1,-1,0
2837,307,-1,1849,510,28.302,64.224,5.506,-1,-1,-1,0
2838,307,-1,1657,557,30.903,70.127,4.9056,-1,-1,-1,0
2839,308,-1,1151,396,159.84,362.7,92.35,-1,-1,-1,0
2840,308,-1,1389,354,189.32,429.61,75.789,-1,-1,-1,0
2841,308,-1,1708,542,79.918,181.35,66.072,-1,-1,-1,0
2842,308,-1,1259,363,146.62,332.71,63.857,-1,-1,-1,0
2843,308,-1,1573,400,123.42,280.06,29.684,-1,-1,-1,0
2844,308,-1,1806,521,36.723,83.333,21.808,-1,-1,-1,0
2845,308,-1,957,529,79.918,181.35,13.525,-1,-1,-1,0
2846,309,-1,1151,396,159.84,362.7,91.885,-1,-1,-1,0
2847,309,-1,1389,354,189.32,429.61,75.956,-1,-1,-1,0
2848,309,-1,1708,542,79.918,181.35,67.639,-1,-1,-1,0
2849,309,-1,1282,363,146.62,332.71,67.345,-1,-1,-1,0
2850,309,-1,1573,400,123.42,280.06,31.523,-1,-1,-1,0
2851,309,-1,1806,521,36.723,83.333,23.095,-1,-1,-1,0
2852,309,-1,963,536,73.864,167.61,15.977,-1,-1,-1,0
2853,309,-1,1200,371,159.84,362.7,12.414,-1,-1,-1,0
2854,310,-1,1175,396,159.84,362.7,95.099,-1,-1,-1,0
2855,310,-1,1389,354,189.32,429.61,76.89,-1,-1,-1,0
2856,310,-1,1282,363,146.62,332.71,69.708,-1,-1,-1,0
2857,310,-1,1708,542,79.918,181.35,67.704,-1,-1,-1,0
2858,310,-1,1126,371,159.84,362.7,33.731,-1,-1,-1,0
2859,310,-1,1592,381,123.42,280.06,25.795,-1,-1,-1,0
2860,310,-1,1801,493,47.794,108.46,23.29,-1,-1,-1,0
2861,310,-1,957,529,79.918,181.35,14.583,-1,-1,-1,0
2862,310,-1,1650,598,43.624,98.993,10.651,-1,-1,-1,0
2863,310,-1,662,510,103.17,234.13,5.6852,-1,-1,-1,0
2864,310,-1,1851,513,26.0,59.0,2.5001,-1,-1,-1,0
2865,311,-1,1175,396,159.84,362.7,88.764,-1,-1,-1,0
2866,311,-1,1422,396,159.84,362.7,83.244,-1,-1,-1,0
2867,311,-1,1282,363,146.62,332.71,69.479,-1,-1,-1,0
2868,311,-1,1708,542,79.918,181.35,66.759,-1,-1,-1,0
2869,311,-1,1372,371,159.84,362.7,25.884,-1,-1,-1,0
2870,311,-1,1592,400,123.42,280.06,24.927,-1,-1,-1,0
2871,311,-1,1801,493,47.794,108.46,16.312,-1,-1,-1,0
2872,311,-1,1126,371,159.84,362.7,14.115,-1,-1,-1,0
2873,311,-1,963,536,73.864,167.61,11.193,-1,-1,-1,0
2874,312,-1,1169,385,146.62,332.71,87.157,-1,-1,-1,0
2875,312,-1,1422,396,159.84,362.7,76.768,-1,-1,-1,0
2876,312,-1,1708,542,79.918,181.35,68.63,-1,-1,-1,0
2877,312,-1,1282,363,146.62,332.71,65.121,-1,-1,-1,0
2878,312,-1,1619,403,113.37,257.27,25.907,-1,-1,-1,0
2879,312,-1,1372,371,159.84,362.7,23.587,-1,-1,-1,0
2880,312,-1,1225,396,159.84,362.7,19.482,-1,-1,-1,0
2881,312,-1,1819,517,26.0,59.0,14.989,-1,-1,-1,0
2882,312,-1,963,536,73.864,167.61,9.4169,-1,-1,-1,0
2883,312,-1,1567,438,113.37,257.27,3.8359,-1,-1,-1,0
2884,313,-1,1192,385,146.62,332.71,90.289,-1,-1,-1,0
2885,313,-1,1708,542,79.918,181.35,77.597,-1,-1,-1,0
2886,313,-1,1422,396,159.84,362.7,72.396,-1,-1,-1,0
2887,313,-1,1282,363,146.62,332.71,65.867,-1,-1,-1,0
2888,313,-1,1640,410,94.66,214.81,35.229,-1,-1,-1,0
2889,313,-1,1372,371,159.84,362.7,27.55,-1,-1,-1,0
2890,313,-1,1146,408,146.62,332.71,27.463,-1,-1,-1,0
2891,313,-1,1800,521,36.723,83.333,21.82,-1,-1,-1,0
2892,313,-1,1819,510,28.302,64.224,15.232,-1,-1,-1,0
2893,313,-1,1237,408,146.62,332.71,11.231,-1,-1,-1,0
2894,313,-1,1573,419,123.42,280.06,7.7896,-1,-1,-1,0
2895,313,-1,963,536,73.864,167.61,2.2441,-1,-1,-1,0
2896,314,-1,1192,385,146.62,332.71,81.729,-1,-1,-1,0
2897,314,-1,1418,354,189.32,429.61,72.224,-1,-1,-1,0
2898,314,-1,1282,363,146.62,332.71,64.75,-1,-1,-1,0
2899,314,-1,1708,542,79.918,181.35,59.655,-1,-1,-1,0
2900,314,-1,1636,403,113.37,257.27,25.236,-1,-1,-1,0
2901,314,-1,1388,531,67.474,153.11,25.223,-1,-1,-1,0
2902,314,-1,1819,513,26.0,59.0,22.018,-1,-1,-1,0
2903,314,-1,1237,408,146.62,332.71,19.849,-1,-1,-1,0
2904,314,-1,1401,410,43.624,98.993,14.198,-1,-1,-1,0
2905,314,-1,1573,400,123.42,280.06,4.9414,-1,-1,-1,0
2906,314,-1,963,536,73.864,167.61,4.4481,-1,-1,-1,0
2907,314,-1,1805,525,33.737,76.557,0.96964,-1,-1,-1,0
2908,315,-1,1427,381,175.68,398.65,81.556,-1,-1,-1,0
2909,315,-1,1192,385,146.62,332.71,70.621,-1,-1,-1,0
2910,315,-1,1708,542,79.918,181.35,60.892,-1,-1,-1,0
2911,315,-1,1282,363,146.62,332.71,55.153,-1,-1,-1,0
2912,315,-1,1636,403,113.37,257.27,30.588,-1,-1,-1,0
2913,315,-1,1388,531,67.474,153.11,30.328,-1,-1,-1,0
2914,315,-1,1237,408,146.62,332.71,25.939,-1,-1,-1,0
2915,315,-1,1819,513,26.0,59.0,21.555,-1,-1,-1,0
2916,315,-1,1800,521,36.723,83.333,17.18,-1,-1,-1,0
2917,315,-1,1592,488,87.838,199.32,10.857,-1,-1,-1,0
2918,315,-1,963,524,73.864,167.61,9.9798,-1,-1,-1,0
2919,316,-1,1192,385,146.62,332.71,94.647,-1,-1,-1,0
2920,316,-1,1427,354,175.68,398.65,76.021,-1,-1,-1,0
2921,316,-1,1708,542,79.918,181.35,67.502,-1,-1,-1,0
2922,316,-1,1249,371,159.84,362.7,48.821,-1,-1,-1,0
2923,316,-1,1623,397,135.42,307.29,31.478,-1,-1,-1,0
2924,316,-1,1372,381,175.68,398.65,28.179,-1,-1,-1,0
2925,316,-1,1819,517,26.0,59.0,13.599,-1,-1,-1,0
2926,317,-1,1192,385,146.62,332.71,101.42,-1,-1,-1,0
2927,317,-1,1427,381,175.68,398.65,78.583,-1,-1,-1,0
2928,317,-1,1708,542,79.918,181.35,69.595,-1,-1,-1,0
2929,317,-1,1237,408,146.62,332.71,56.492,-1,-1,-1,0
2930,317,-1,1282,363,146.62,332.71,32.088,-1,-1,-1,0
2931,317,-1,1623,397,135.42,307.29,22.485,-1,-1,-1,0
2932,317,-1,1801,493,47.794,108.46,20.512,-1,-1,-1,0
2933,317,-1,1372,397,135.42,307.29,15.961,-1,-1,-1,0
2934,317,-1,1583,463,103.17,234.13,12.715,-1,-1,-1,0
2935,318,-1,1192,385,146.62,332.71,97.185,-1,-1,-1,0
2936,318,-1,1446,396,159.84,362.7,91.777,-1,-1,-1,0
2937,318,-1,1249,371,159.84,362.7,59.757,-1,-1,-1,0
2938,318,-1,1708,542,79.918,181.35,45.215,-1,-1,-1,0
2939,318,-1,1397,371,159.84,362.7,38.713,-1,-1,-1,0
2940,318,-1,1624,560,61.514,139.59,21.089,-1,-1,-1,0
2941,318,-1,1654,403,113.37,257.27,16.702,-1,-1,-1,0
2942,318,-1,1814,510,28.302,64.224,5.6199,-1,-1,-1,0
2943,318,-1,1628,494,33.737,76.557,4.5831,-1,-1,-1,0
2944,319,-1,1192,385,146.62,332.71,103.6,-1,-1,-1,0
2945,319,-1,1427,354,175.68,398.65,98.38,-1,-1,-1,0
2946,319,-1,1237,408,146.62,332.71,63.883,-1,-1,-1,0
2947,319,-1,1370,654,28.302,64.224,42.955,-1,-1,-1,0
2948,319,-1,1644,397,135.42,307.29,42.733,-1,-1,-1,0
2949,319,-1,1310,376,135.42,307.29,25.886,-1,-1,-1,0
2950,319,-1,1481,381,175.68,398.65,23.189,-1,-1,-1,0
2951,319,-1,1584,438,113.37,257.27,13.975,-1,-1,-1,0
2952,319,-1,1801,513,40.123,91.049,12.592,-1,-1,-1,0
2953,320,-1,1214,385,146.62,332.71,99.675,-1,-1,-1,0
2954,320,-1,1446,396,159.84,362.7,95.357,-1,-1,-1,0
2955,320,-1,1169,408,146.62,332.71,60.152,-1,-1,-1,0
2956,320,-1,1259,408,146.62,332.71,52.655,-1,-1,-1,0
2957,320,-1,1397,371,159.84,362.7,41.11,-1,-1,-1,0
2958,320,-1,1643,385,146.62,332.71,40.61,-1,-1,-1,0
2959,320,-1,1310,376,135.42,307.29,31.877,-1,-1,-1,0
2960,320,-1,1583,463,103.17,234.13,17.202,-1,-1,-1,0
2961,320,-1,1806,521,36.723,83.333,12.312,-1,-1,-1,0
2962,321,-1,1214,385,146.62,332.71,96.033,-1,-1,-1,0
2963,321,-1,1446,396,159.84,362.7,90.363,-1,-1,-1,0
2964,321,-1,1259,408,146.62,332.71,62.262,-1,-1,-1,0
2965,321,-1,1643,385,146.62,332.71,46.135,-1,-1,-1,0
2966,321,-1,1169,408,146.62,332.71,42.596,-1,-1,-1,0
2967,321,-1,1395,385,146.62,332.71,40.748,-1,-1,-1,0
2968,321,-1,1310,376,135.42,307.29,29.278,-1,-1,-1,0
2969,321,-1,1801,513,40.123,91.049,26.284,-1,-1,-1,0
2970,321,-1,1616,541,67.474,153.11,25.185,-1,-1,-1,0
2971,321,-1,1851,513,26.0,59.0,11.651,-1,-1,-1,0
2972,321,-1,1631,441,26.0,59.0,11.483,-1,-1,-1,0
2973,321,-1,662,510,103.17,234.13,9.9139,-1,-1,-1,0
2974,322,-1,1214,385,146.62,332.71,93.215,-1,-1,-1,0
2975,322,-1,1446,396,159.84,362.7,83.572,-1,-1,-1,0
2976,322,-1,1259,408,146.62,332.71,55.839,-1,-1,-1,0
2977,322,-1,1643,385,146.62,332.71,44.131,-1,-1,-1,0
2978,322,-1,1169,408,146.62,332.71,41.708,-1,-1,-1,0
2979,322,-1,1395,385,146.62,332.71,38.314,-1,-1,-1,0
2980,322,-1,1310,376,135.42,307.29,31.925,-1,-1,-1,0
2981,322,-1,1615,551,61.514,139.59,30.339,-1,-1,-1,0
2982,322,-1,1800,521,36.723,83.333,14.264,-1,-1,-1,0
2983,322,-1,1851,513,26.0,59.0,12.515,-1,-1,-1,0
2984,323,-1,1427,354,175.68,398.65,91.249,-1,-1,-1,0
2985,323,-1,1225,371,159.84,362.7,84.22,-1,-1,-1,0
2986,323,-1,1164,397,135.42,307.29,44.087,-1,-1,-1,0
2987,323,-1,1584,438,113.37,257.27,38.162,-1,-1,-1,0
2988,323,-1,1643,385,146.62,332.71,35.79,-1,-1,-1,0
2989,323,-1,1310,397,135.42,307.29,34.15,-1,-1,-1,0
2990,323,-1,1481,381,175.68,398.65,17.253,-1,-1,-1,0
2991,323,-1,1800,521,36.723,83.333,16.929,-1,-1,-1,0
2992,324,-1,1427,354,175.68,398.65,85.782,-1,-1,-1,0
2993,324,-1,1214,385,146.62,332.71,71.704,-1,-1,-1,0
2994,324,-1,1274,371,159.84,362.7,55.19,-1,-1,-1,0
2995,324,-1,1584,438,113.37,257.27,53.008,-1,-1,-1,0
2996,324,-1,1146,385,146.62,332.71,48.656,-1,-1,-1,0
2997,324,-1,1643,385,146.62,332.71,34.665,-1,-1,-1,0
2998,324,-1,1481,381,175.68,398.65,21.798,-1,-1,-1,0
2999,324,-1,1800,521,36.723,83.333,5.0475,-1,-1,-1,0
3000,325,-1,1427,354,175.68,398.65,87.736,-1,-1,-1,0
3001,325,-1,1237,408,146.62,332.71,75.757,-1,-1,-1,0
3002,325,-1,1146,385,146.62,332.71,50.879,-1,-1,-1,0
3003,325,-1,1631,574,47.794,108.46,47.121,-1,-1,-1,0
3004,325,-1,1671,542,79.918,181.35,44.788,-1,-1,-1,0
3005,325,-1,1282,385,146.62,332.71,43.559,-1,-1,-1,0
3006,325,-1,1481,381,175.68,398.65,25.385,-1,-1,-1,0
3007,325,-1,1646,489,52.0,118.0,20.201,-1,-1,-1,0
3008,325,-1,1698,410,94.66,214.81,18.758,-1,-1,-1,0
3009,325,-1,13,490,113.37,257.27,8.3175,-1,-1,-1,0
3010,326,-1,1427,354,175.68,398.65,95.296,-1,-1,-1,0
3011,326,-1,1237,385,146.62,332.71,85.426,-1,-1,-1,0
3012,326,-1,1643,385,146.62,332.71,55.038,-1,-1,-1,0
3013,326,-1,1146,385,146.62,332.71,54.152,-1,-1,-1,0
3014,326,-1,1624,574,47.794,108.46,51.721,-1,-1,-1,0
3015,326,-1,1305,385,146.62,332.71,45.644,-1,-1,-1,0
3016,326,-1,1800,521,36.723,83.333,9.0863,-1,-1,-1,0
3017,327,-1,1446,371,159.84,362.7,92.169,-1,-1,-1,0
3018,327,-1,1237,408,146.62,332.71,84.922,-1,-1,-1,0
3019,327,-1,1282,385,146.62,332.71,54.69,-1,-1,-1,0
3020,327,-1,1673,528,87.838,199.32,53.453,-1,-1,-1,0
3021,327,-1,1146,385,146.62,332.71,52.372,-1,-1,-1,0
3022,327,-1,1694,399,103.17,234.13,41.628,-1,-1,-1,0
3023,327,-1,1584,438,113.37,257.27,40.49,-1,-1,-1,0
3024,327,-1,1495,396,159.84,362.7,30.845,-1,-1,-1,0
3025,327,-1,1630,478,103.17,234.13,29.769,-1,-1,-1,0
3026,327,-1,1800,521,36.723,83.333,18.121,-1,-1,-1,0
3027,327,-1,1845,510,36.723,83.333,5.3275,-1,-1,-1,0
3028,328,-1,1446,371,159.84,362.7,91.68,-1,-1,-1,0
3029,328,-1,1237,385,146.62,332.71,83.568,-1,-1,-1,0
3030,328,-1,1643,385,146.62,332.71,58.168,-1,-1,-1,0
3031,328,-1,1143,397,135.42,307.29,49.321,-1,-1,-1,0
3032,328,-1,1592,419,123.42,280.06,46.97,-1,-1,-1,0
3033,328,-1,1282,408,146.62,332.71,44.639,-1,-1,-1,0
3034,328,-1,1495,396,159.84,362.7,29.285,-1,-1,-1,0
3035,328,-1,1397,396,159.84,362.7,18.073,-1,-1,-1,0
3036,328,-1,1845,510,36.723,83.333,8.7216,-1,-1,-1,0
3037,328,-1,1805,525,33.737,76.557,7.8364,-1,-1,-1,0
3038,329,-1,1446,371,159.84,362.7,91.479,-1,-1,-1,0
3039,329,-1,1237,385,146.62,332.71,82.407,-1,-1,-1,0
3040,329,-1,1643,385,146.62,332.71,61.659,-1,-1,-1,0
3041,329,-1,1592,419,123.42,280.06,50.812,-1,-1,-1,0
3042,329,-1,1143,397,135.42,307.29,50.688,-1,-1,-1,0
3043,329,-1,1282,408,146.62,332.71,43.644,-1,-1,-1,0
3044,329,-1,1495,396,159.84,362.7,43.348,-1,-1,-1,0
3045,329,-1,1798,511,43.624,98.993,15.435,-1,-1,-1,0
3046,329,-1,1845,510,36.723,83.333,6.3222,-1,-1,-1,0
3047,330,-1,1463,408,146.62,332.71,90.485,-1,-1,-1,0
3048,330,-1,1249,371,159.84,362.7,86.197,-1,-1,-1,0
3049,330,-1,1592,419,123.42,280.06,65.661,-1,-1,-1,0
3050,330,-1,1417,385,146.62,332.71,55.821,-1,-1,-1,0
3051,330,-1,1643,385,146.62,332.71,55.109,-1,-1,-1,0
3052,330,-1,1143,397,135.42,307.29,46.391,-1,-1,-1,0
3053,330,-1,1806,521,36.723,83.333,23.562,-1,-1,-1,0
3054,330,-1,1200,396,159.84,362.7,20.656,-1,-1,-1,0
3055,330,-1,1323,371,159.84,362.7,19.033,-1,-1,-1,0
3056,330,-1,1851,513,26.0,59.0,4.138,-1,-1,-1,0
3057,331,-1,1463,408,146.62,332.71,89.061,-1,-1,-1,0
3058,331,-1,1249,371,159.84,362.7,88.336,-1,-1,-1,0
3059,331,-1,1592,419,123.42,280.06,72.844,-1,-1,-1,0
3060,331,-1,1644,418,135.42,307.29,60.02,-1,-1,-1,0
3061,331,-1,1143,397,135.42,307.29,53.567,-1,-1,-1,0
3062,331,-1,1758,521,52.0,118.0,49.54,-1,-1,-1,0
3063,331,-1,1417,385,146.62,332.71,43.343,-1,-1,-1,0
3064,331,-1,1327,385,146.62,332.71,35.514,-1,-1,-1,0
3065,331,-1,1800,521,36.723,83.333,21.273,-1,-1,-1,0
3066,331,-1,1200,396,159.84,362.7,19.896,-1,-1,-1,0
3067,331,-1,1851,517,26.0,59.0,5.7005,-1,-1,-1,0
3068,332,-1,1463,408,146.62,332.71,92.615,-1,-1,-1,0
